Id, Geometry
200613671,"POLYGON ((17.264095306396484 49.587417602539062, 17.264152526855469 49.587295532226562, 17.264081954956055 49.586811065673828, 17.263959884643555 49.586246490478516, 17.263940811157227 49.586196899414062, 17.2639102935791 49.586112976074219, 17.263776779174805 49.585750579833984, 17.263715744018555 49.585617065429688, 17.263776779174805 49.585597991943359, 17.263748168945312 49.585525512695312, 17.263727188110352 49.585475921630859, 17.263652801513672 49.585483551025391, 17.263574600219727 49.5853157043457, 17.263427734375 49.585044860839844, 17.263423919677734 49.5849723815918, 17.263235092163086 49.5847053527832, 17.263078689575195 49.584526062011719, 17.262773513793945 49.584259033203125, 17.2624454498291 49.583992004394531, 17.262195587158203 49.583759307861328, 17.262126922607422 49.583717346191406, 17.262031555175781 49.583671569824219, 17.261997222900391 49.583499908447266, 17.261993408203125 49.583305358886719, 17.26209831237793 49.583438873291016, 17.262269973754883 49.583637237548828, 17.262529373168945 49.5838623046875, 17.262773513793945 49.584068298339844, 17.263004302978516 49.584259033203125, 17.263246536254883 49.584487915039062, 17.263452529907227 49.584724426269531, 17.263645172119141 49.585044860839844, 17.263734817504883 49.585239410400391, 17.263843536376953 49.58551025390625, 17.263952255249023 49.585784912109375, 17.264057159423828 49.586067199707031, 17.264070510864258 49.586105346679688, 17.264097213745117 49.586185455322266, 17.264120101928711 49.586254119873047, 17.264186859130859 49.586490631103516, 17.264232635498047 49.5867805480957, 17.264312744140625 49.587249755859375, 17.264333724975586 49.587486267089844, 17.264320373535156 49.587566375732422, 17.264289855957031 49.587661743164062, 17.264095306396484 49.587417602539062))"
245463416,"POLYGON ((17.29271125793457 49.525836944580078, 17.293039321899414 49.525848388671875, 17.293424606323242 49.52520751953125, 17.293237686157227 49.525112152099609, 17.29322624206543 49.525020599365234, 17.293682098388672 49.524215698242188, 17.293628692626953 49.524040222167969, 17.290937423706055 49.523502349853516, 17.280134201049805 49.521591186523438, 17.279745101928711 49.522968292236328, 17.281839370727539 49.523860931396484, 17.282407760620117 49.523872375488281, 17.283725738525391 49.524028778076172, 17.285732269287109 49.5242805480957, 17.286188125610352 49.524463653564453, 17.286348342895508 49.524753570556641, 17.287551879882812 49.525074005126953, 17.2879695892334 49.5252799987793, 17.288385391235352 49.525367736816406, 17.288478851318359 49.525577545166016, 17.288248062133789 49.525588989257812, 17.2860164642334 49.525276184082031, 17.285646438598633 49.525306701660156, 17.285581588745117 49.525428771972656, 17.28680419921875 49.5255241394043, 17.287620544433594 49.525669097900391, 17.288822174072266 49.5257682800293, 17.2897891998291 49.525936126708984, 17.289560317993164 49.526119232177734, 17.288494110107422 49.525966644287109, 17.288730621337891 49.526100158691406, 17.288602828979492 49.526199340820312, 17.287668228149414 49.525959014892578, 17.287351608276367 49.525794982910156, 17.285696029663086 49.525604248046875, 17.284997940063477 49.527133941650391, 17.284219741821289 49.52789306640625, 17.283905029296875 49.529029846191406, 17.284248352050781 49.529281616210938, 17.291177749633789 49.528759002685547, 17.291900634765625 49.527301788330078, 17.290409088134766 49.526874542236328, 17.289884567260742 49.526809692382812, 17.289417266845703 49.526458740234375, 17.289529800415039 49.5263557434082, 17.2919921875 49.527046203613281, 17.29271125793457 49.525836944580078))"
289372377,"POLYGON ((17.27302360534668 49.652591705322266, 17.272993087768555 49.652580261230469, 17.272958755493164 49.652580261230469, 17.272928237915039 49.652584075927734, 17.272911071777344 49.652595520019531, 17.272853851318359 49.652656555175781, 17.272855758666992 49.652683258056641, 17.272876739501953 49.652702331542969, 17.272912979125977 49.652713775634766, 17.27294921875 49.6527099609375, 17.272977828979492 49.652694702148438, 17.273033142089844 49.652633666992188, 17.273036956787109 49.652618408203125, 17.27302360534668 49.652591705322266))"
292289607,"POLYGON ((17.22044563293457 49.589324951171875, 17.220966339111328 49.589042663574219, 17.220911026000977 49.5890007019043, 17.220390319824219 49.589282989501953, 17.22044563293457 49.589324951171875))"
299440971,"POLYGON ((17.193405151367188 49.643337249755859, 17.193111419677734 49.643260955810547, 17.19257926940918 49.642997741699219, 17.192493438720703 49.643074035644531, 17.192901611328125 49.643241882324219, 17.193382263183594 49.64337158203125, 17.193405151367188 49.643337249755859))"
303618276,"POLYGON ((17.145126342773438 49.569995880126953, 17.145099639892578 49.570041656494141, 17.145133972167969 49.570083618164062, 17.145233154296875 49.570075988769531, 17.145355224609375 49.570018768310547, 17.145402908325195 49.569961547851562, 17.145420074462891 49.569850921630859, 17.145378112792969 49.5698356628418, 17.145292282104492 49.569858551025391, 17.145273208618164 49.569900512695312, 17.145246505737305 49.569938659667969, 17.145126342773438 49.569995880126953))"
303618282,"POLYGON ((17.145162582397461 49.570106506347656, 17.145158767700195 49.570140838623047, 17.145210266113281 49.570198059082031, 17.145271301269531 49.570236206054688, 17.14543342590332 49.570278167724609, 17.14561653137207 49.5703125, 17.145711898803711 49.570320129394531, 17.145851135253906 49.570266723632812, 17.146034240722656 49.570087432861328, 17.146074295043945 49.570037841796875, 17.146100997924805 49.5699577331543, 17.146133422851562 49.569896697998047, 17.14619255065918 49.569831848144531, 17.146509170532227 49.569622039794922, 17.146589279174805 49.569534301757812, 17.1466064453125 49.569499969482422, 17.146539688110352 49.569427490234375, 17.14642333984375 49.569339752197266, 17.146331787109375 49.569320678710938, 17.146289825439453 49.569293975830078, 17.146232604980469 49.569175720214844, 17.146141052246094 49.569118499755859, 17.146055221557617 49.569087982177734, 17.145998001098633 49.569095611572266, 17.145946502685547 49.569110870361328, 17.145914077758789 49.569141387939453, 17.145858764648438 49.569217681884766, 17.145807266235352 49.569255828857422, 17.145708084106445 49.569313049316406, 17.1456356048584 49.569381713867188, 17.145610809326172 49.569438934326172, 17.145637512207031 49.569534301757812, 17.145631790161133 49.569629669189453, 17.145605087280273 49.569683074951172, 17.145547866821289 49.569744110107422, 17.145496368408203 49.569816589355469, 17.145439147949219 49.569995880126953, 17.145408630371094 49.570026397705078, 17.145307540893555 49.570068359375, 17.145162582397461 49.570106506347656))"
418111065,"POLYGON ((17.263338088989258 49.568569183349609, 17.263309478759766 49.568553924560547, 17.263288497924805 49.568531036376953, 17.263280868530273 49.568508148193359, 17.263284683227539 49.5684814453125, 17.263301849365234 49.568458557128906, 17.263330459594727 49.568443298339844, 17.263364791870117 49.568431854248047, 17.263402938842773 49.568428039550781, 17.26344108581543 49.568435668945312, 17.263473510742188 49.568447113037109, 17.263496398925781 49.568466186523438, 17.263509750366211 49.568489074707031, 17.263511657714844 49.568515777587891, 17.263500213623047 49.568538665771484, 17.263477325439453 49.568557739257812, 17.263446807861328 49.568572998046875, 17.263410568237305 49.568576812744141, 17.263372421264648 49.568576812744141, 17.263338088989258 49.568569183349609))"
418111066,"POLYGON ((17.263523101806641 49.568222045898438, 17.263494491577148 49.568206787109375, 17.263473510742188 49.568183898925781, 17.263465881347656 49.568157196044922, 17.263469696044922 49.568134307861328, 17.263486862182617 49.568111419677734, 17.263515472412109 49.568092346191406, 17.2635498046875 49.568084716796875, 17.263587951660156 49.568080902099609, 17.263626098632812 49.568084716796875, 17.26365852355957 49.568099975585938, 17.263681411743164 49.568119049072266, 17.263694763183594 49.568141937255859, 17.263696670532227 49.568164825439453, 17.26368522644043 49.568187713623047, 17.263662338256836 49.568210601806641, 17.263631820678711 49.568222045898438, 17.263595581054688 49.568229675292969, 17.263557434082031 49.568229675292969, 17.263523101806641 49.568222045898438))"
418111067,"POLYGON ((17.263574600219727 49.568058013916016, 17.263545989990234 49.568042755126953, 17.263526916503906 49.568019866943359, 17.263517379760742 49.567996978759766, 17.263523101806641 49.567974090576172, 17.263540267944336 49.567951202392578, 17.263566970825195 49.56793212890625, 17.263601303100586 49.567920684814453, 17.263639450073242 49.567920684814453, 17.2636775970459 49.567924499511719, 17.263710021972656 49.567935943603516, 17.263734817504883 49.567955017089844, 17.263748168945312 49.567977905273438, 17.263748168945312 49.5680046081543, 17.263736724853516 49.568027496337891, 17.263715744018555 49.568046569824219, 17.263683319091797 49.568061828613281, 17.263647079467773 49.568069458007812, 17.26361083984375 49.568065643310547, 17.263574600219727 49.568058013916016))"
418111068,"POLYGON ((17.263622283935547 49.567893981933594, 17.263591766357422 49.567878723144531, 17.263572692871094 49.5678596496582, 17.26356315612793 49.567832946777344, 17.263568878173828 49.56781005859375, 17.263586044311523 49.567787170410156, 17.263612747192383 49.567768096923828, 17.263648986816406 49.567756652832031, 17.263687133789062 49.567756652832031, 17.263723373413086 49.5677604675293, 17.263757705688477 49.567775726318359, 17.26378059387207 49.567794799804688, 17.2637939453125 49.567817687988281, 17.2637939453125 49.567840576171875, 17.263782501220703 49.567863464355469, 17.263761520385742 49.5678825378418, 17.263731002807617 49.567897796630859, 17.263694763183594 49.567905426025391, 17.263656616210938 49.567905426025391, 17.263622283935547 49.567893981933594))"
418111069,"POLYGON ((17.263824462890625 49.567302703857422, 17.263795852661133 49.567287445068359, 17.263774871826172 49.567264556884766, 17.263767242431641 49.567241668701172, 17.263771057128906 49.567214965820312, 17.2637882232666 49.567192077636719, 17.263816833496094 49.567176818847656, 17.263851165771484 49.567165374755859, 17.263889312744141 49.567161560058594, 17.263927459716797 49.567169189453125, 17.263959884643555 49.567180633544922, 17.26397705078125 49.567195892333984, 17.263982772827148 49.56719970703125, 17.263996124267578 49.567222595214844, 17.263998031616211 49.5672492980957, 17.263986587524414 49.5672721862793, 17.26396369934082 49.567291259765625, 17.263933181762695 49.567306518554688, 17.263896942138672 49.567314147949219, 17.263858795166016 49.567310333251953, 17.263824462890625 49.567302703857422))"
418111070,"POLYGON ((17.263952255249023 49.568183898925781, 17.263942718505859 49.568183898925781, 17.263931274414062 49.568180084228516, 17.263919830322266 49.568180084228516, 17.263904571533203 49.568180084228516, 17.263895034790039 49.568180084228516, 17.263883590698242 49.568180084228516, 17.263851165771484 49.568183898925781, 17.263820648193359 49.568191528320312, 17.2637939453125 49.568206787109375, 17.263769149780273 49.568222045898438, 17.263751983642578 49.568241119384766, 17.263740539550781 49.568260192871094, 17.263734817504883 49.568283081054688, 17.263736724853516 49.568305969238281, 17.26374626159668 49.568328857421875, 17.263759613037109 49.5683479309082, 17.26378059387207 49.568363189697266, 17.26380729675293 49.568378448486328, 17.263835906982422 49.568389892578125, 17.263872146606445 49.568397521972656, 17.263908386230469 49.568397521972656, 17.263944625854492 49.568393707275391, 17.263978958129883 49.568386077880859, 17.264009475708008 49.568374633789062, 17.264036178588867 49.568359375, 17.264055252075195 49.568336486816406, 17.264068603515625 49.568313598632812, 17.264072418212891 49.568290710449219, 17.264070510864258 49.568267822265625, 17.264059066772461 49.568244934082031, 17.264041900634766 49.5682258605957, 17.264017105102539 49.568206787109375, 17.263986587524414 49.568191528320312, 17.26396369934082 49.568187713623047, 17.263957977294922 49.568183898925781, 17.263952255249023 49.568183898925781))"
418111071,"POLYGON ((17.264034271240234 49.567943572998047, 17.264001846313477 49.567939758300781, 17.263967514038086 49.567939758300781, 17.263935089111328 49.567943572998047, 17.26390266418457 49.567955017089844, 17.263875961303711 49.567966461181641, 17.263851165771484 49.5679817199707, 17.263833999633789 49.568000793457031, 17.263822555541992 49.568023681640625, 17.263816833496094 49.568042755126953, 17.263818740844727 49.568065643310547, 17.263828277587891 49.568088531494141, 17.263843536376953 49.568107604980469, 17.263864517211914 49.568122863769531, 17.263889312744141 49.568138122558594, 17.263896942138672 49.568141937255859, 17.263919830322266 49.568149566650391, 17.263940811157227 49.568153381347656, 17.263954162597656 49.568157196044922, 17.263971328735352 49.568157196044922, 17.26399040222168 49.568157196044922, 17.264026641845703 49.568157196044922, 17.264060974121094 49.568145751953125, 17.264093399047852 49.568134307861328, 17.264118194580078 49.568119049072266, 17.264139175415039 49.568096160888672, 17.264150619506836 49.568077087402344, 17.264156341552734 49.568050384521484, 17.264152526855469 49.568027496337891, 17.264141082763672 49.5680046081543, 17.264123916625977 49.567985534667969, 17.26409912109375 49.567966461181641, 17.264068603515625 49.567955017089844, 17.264034271240234 49.567943572998047))"
418111072,"POLYGON ((17.264120101928711 49.567699432373047, 17.264087677001953 49.567695617675781, 17.264053344726562 49.567695617675781, 17.264020919799805 49.567699432373047, 17.263988494873047 49.567707061767578, 17.263961791992188 49.567722320556641, 17.263936996459961 49.5677375793457, 17.263919830322266 49.567756652832031, 17.263908386230469 49.567775726318359, 17.26390266418457 49.567798614501953, 17.263904571533203 49.567821502685547, 17.263914108276367 49.567840576171875, 17.26392936706543 49.5678596496582, 17.263950347900391 49.567878723144531, 17.263975143432617 49.567893981933594, 17.264005661010742 49.567905426025391, 17.264039993286133 49.567913055419922, 17.264076232910156 49.567913055419922, 17.26411247253418 49.567909240722656, 17.26414680480957 49.567901611328125, 17.264179229736328 49.567890167236328, 17.264204025268555 49.56787109375, 17.264223098754883 49.567852020263672, 17.264236450195312 49.567829132080078, 17.264242172241211 49.567806243896484, 17.264238357543945 49.567783355712891, 17.264226913452148 49.5677604675293, 17.264209747314453 49.5677375793457, 17.264184951782227 49.567722320556641, 17.2641658782959 49.567714691162109, 17.2641544342041 49.567707061767578, 17.264142990112305 49.567703247070312, 17.264120101928711 49.567699432373047))"
418111073,"POLYGON ((17.264219284057617 49.567466735839844, 17.264186859130859 49.567462921142578, 17.264152526855469 49.567462921142578, 17.264118194580078 49.567466735839844, 17.264087677001953 49.567478179931641, 17.264060974121094 49.567489624023438, 17.264036178588867 49.5675048828125, 17.264019012451172 49.567523956298828, 17.264007568359375 49.567543029785156, 17.264001846313477 49.56756591796875, 17.264003753662109 49.567588806152344, 17.264013290405273 49.567611694335938, 17.264028549194336 49.567630767822266, 17.264047622680664 49.567646026611328, 17.264074325561523 49.567661285400391, 17.264102935791016 49.567672729492188, 17.264135360717773 49.567676544189453, 17.264171600341797 49.567680358886719, 17.264205932617188 49.567680358886719, 17.264228820800781 49.567676544189453, 17.264238357543945 49.567672729492188, 17.26426887512207 49.567661285400391, 17.264293670654297 49.567646026611328, 17.264314651489258 49.567630767822266, 17.26432991027832 49.567607879638672, 17.264339447021484 49.567588806152344, 17.264339447021484 49.56756591796875, 17.264335632324219 49.567543029785156, 17.264322280883789 49.567523956298828, 17.264305114746094 49.5675048828125, 17.264280319213867 49.567485809326172, 17.264251708984375 49.567474365234375, 17.264219284057617 49.567466735839844))"
418111229,"POLYGON ((17.264228820800781 49.5673713684082, 17.264200210571289 49.567356109619141, 17.264181137084961 49.567333221435547, 17.26417350769043 49.567306518554688, 17.264177322387695 49.567283630371094, 17.264194488525391 49.567264556884766, 17.26422119140625 49.567245483398438, 17.264257431030273 49.567234039306641, 17.26429557800293 49.567230224609375, 17.264331817626953 49.567237854003906, 17.264366149902344 49.5672492980957, 17.264389038085938 49.567268371582031, 17.264402389526367 49.567291259765625, 17.264402389526367 49.567317962646484, 17.26439094543457 49.567340850830078, 17.264369964599609 49.567359924316406, 17.264339447021484 49.567375183105469, 17.264303207397461 49.5673828125, 17.264261245727539 49.567378997802734, 17.264228820800781 49.5673713684082))"
480266191,"POLYGON ((17.274679183959961 49.6367073059082, 17.274692535400391 49.636688232421875, 17.262136459350586 49.632644653320312, 17.262149810791016 49.632675170898438, 17.274679183959961 49.6367073059082))"
480266193,"POLYGON ((17.261068344116211 49.630321502685547, 17.261173248291016 49.630443572998047, 17.261333465576172 49.630867004394531, 17.261425018310547 49.631126403808594, 17.262001037597656 49.632663726806641, 17.26243782043457 49.633407592773438, 17.26368522644043 49.635658264160156, 17.264345169067383 49.6367301940918, 17.264873504638672 49.637489318847656, 17.265522003173828 49.6386833190918, 17.265789031982422 49.639228820800781, 17.266021728515625 49.639671325683594, 17.266372680664062 49.640110015869141, 17.266777038574219 49.640689849853516, 17.267240524291992 49.6413459777832, 17.267633438110352 49.641971588134766, 17.267978668212891 49.642574310302734, 17.268335342407227 49.643226623535156, 17.268661499023438 49.64385986328125, 17.268850326538086 49.644321441650391, 17.269142150878906 49.645011901855469, 17.269397735595703 49.645633697509766, 17.269613265991211 49.646064758300781, 17.269668579101562 49.646469116210938, 17.269535064697266 49.647071838378906, 17.269523620605469 49.647365570068359, 17.269634246826172 49.647792816162109, 17.269742965698242 49.648277282714844, 17.269845962524414 49.648536682128906, 17.270095825195312 49.648849487304688, 17.270360946655273 49.649215698242188, 17.270671844482422 49.649658203125, 17.270942687988281 49.650081634521484, 17.27130126953125 49.650608062744141, 17.27149772644043 49.650863647460938, 17.27191162109375 49.651149749755859, 17.272867202758789 49.651775360107422, 17.273391723632812 49.652141571044922, 17.273738861083984 49.652290344238281, 17.273767471313477 49.652244567871094, 17.27342414855957 49.652091979980469, 17.273052215576172 49.651836395263672, 17.271568298339844 49.65081787109375, 17.271219253540039 49.650360107421875, 17.270740509033203 49.649631500244141, 17.270254135131836 49.6489372253418, 17.269901275634766 49.648422241210938, 17.269731521606445 49.648063659667969, 17.269687652587891 49.647800445556641, 17.269649505615234 49.647560119628906, 17.269617080688477 49.647407531738281, 17.269601821899414 49.647216796875, 17.269598007202148 49.647079467773438, 17.269630432128906 49.646938323974609, 17.269681930541992 49.646728515625, 17.269702911376953 49.646564483642578, 17.269744873046875 49.646446228027344, 17.269706726074219 49.646190643310547, 17.269681930541992 49.646045684814453, 17.269599914550781 49.645847320556641, 17.269493103027344 49.645626068115234, 17.269384384155273 49.645431518554688, 17.269275665283203 49.64520263671875, 17.269186019897461 49.644954681396484, 17.268955230712891 49.6444206237793, 17.268770217895508 49.643936157226562, 17.268598556518555 49.643550872802734, 17.267656326293945 49.641853332519531, 17.266904830932617 49.6407585144043, 17.266517639160156 49.640201568603516, 17.266326904296875 49.639934539794922, 17.26612663269043 49.639678955078125, 17.265947341918945 49.639358520507812, 17.265539169311523 49.638553619384766, 17.265214920043945 49.637901306152344, 17.264753341674805 49.637119293212891, 17.264347076416016 49.636569976806641, 17.264129638671875 49.636238098144531, 17.263891220092773 49.635818481445312, 17.263551712036133 49.635204315185547, 17.263139724731445 49.634490966796875, 17.262680053710938 49.633663177490234, 17.26220703125 49.632820129394531, 17.262149810791016 49.632675170898438, 17.262136459350586 49.632644653320312, 17.261926651000977 49.632114410400391, 17.261625289916992 49.631351470947266, 17.261455535888672 49.630973815917969, 17.261257171630859 49.6304817199707, 17.261220932006836 49.630340576171875, 17.261100769042969 49.630222320556641, 17.261068344116211 49.630321502685547))"
521446550,"POLYGON ((17.229806900024414 49.5731315612793, 17.229709625244141 49.573085784912109, 17.229877471923828 49.572940826416016, 17.229976654052734 49.572990417480469, 17.229806900024414 49.5731315612793))"
524478518,"POLYGON ((17.225028991699219 49.578819274902344, 17.225135803222656 49.578891754150391, 17.225141525268555 49.57891845703125, 17.225122451782227 49.578933715820312, 17.225072860717773 49.57891845703125, 17.224990844726562 49.578880310058594, 17.22496223449707 49.578849792480469, 17.224985122680664 49.578826904296875, 17.225028991699219 49.578819274902344))"
525617890,"POLYGON ((17.234893798828125 49.565288543701172, 17.235065460205078 49.565254211425781, 17.235055923461914 49.565242767333984, 17.235027313232422 49.565235137939453, 17.234987258911133 49.565231323242188, 17.234943389892578 49.565235137939453, 17.234907150268555 49.56524658203125, 17.234891891479492 49.565269470214844, 17.234893798828125 49.565288543701172))"
525869848,"POLYGON ((17.240591049194336 49.568618774414062, 17.240554809570312 49.568618774414062, 17.240531921386719 49.568622589111328, 17.240522384643555 49.568637847900391, 17.240516662597656 49.568653106689453, 17.240524291992188 49.56866455078125, 17.240558624267578 49.56866455078125, 17.240631103515625 49.568653106689453, 17.24066162109375 49.568641662597656, 17.240667343139648 49.568630218505859, 17.24066162109375 49.568618774414062, 17.240640640258789 49.568611145019531, 17.240610122680664 49.568618774414062, 17.240591049194336 49.568618774414062))"
527596756,"POLYGON ((17.220869064331055 49.571495056152344, 17.220878601074219 49.571460723876953, 17.221206665039062 49.571495056152344, 17.221199035644531 49.571529388427734, 17.220869064331055 49.571495056152344))"
538066367,"POLYGON ((17.174192428588867 49.634658813476562, 17.174209594726562 49.634658813476562, 17.174238204956055 49.634674072265625, 17.174251556396484 49.634681701660156, 17.174261093139648 49.634693145751953, 17.174251556396484 49.63470458984375, 17.174251556396484 49.634716033935547, 17.174259185791016 49.634731292724609, 17.174240112304688 49.634742736816406, 17.174222946166992 49.634746551513672, 17.174198150634766 49.634738922119141, 17.174190521240234 49.634731292724609, 17.174182891845703 49.634708404541016, 17.174175262451172 49.634689331054688, 17.174167633056641 49.634674072265625, 17.174177169799805 49.634662628173828, 17.174192428588867 49.634658813476562))"
606019657,"POLYGON ((17.256366729736328 49.597312927246094, 17.256376266479492 49.5972900390625, 17.256448745727539 49.597305297851562, 17.256433486938477 49.597328186035156, 17.256366729736328 49.597312927246094))"
665126798,"POLYGON ((17.367458343505859 49.600975036621094, 17.367422103881836 49.600883483886719, 17.367490768432617 49.600772857666016, 17.367576599121094 49.600654602050781, 17.36768913269043 49.6005744934082, 17.367801666259766 49.600589752197266, 17.368627548217773 49.600936889648438, 17.368654251098633 49.601005554199219, 17.368515014648438 49.601036071777344, 17.368322372436523 49.601078033447266, 17.367996215820312 49.601112365722656, 17.367818832397461 49.601100921630859, 17.367624282836914 49.6010856628418, 17.367534637451172 49.601032257080078, 17.367458343505859 49.600975036621094))"
665630585,"POLYGON ((17.378515243530273 49.623039245605469, 17.37872314453125 49.623062133789062, 17.378923416137695 49.623130798339844, 17.379018783569336 49.6231689453125, 17.378982543945312 49.623256683349609, 17.378879547119141 49.623374938964844, 17.378734588623047 49.623527526855469, 17.378643035888672 49.623661041259766, 17.378616333007812 49.623764038085938, 17.378494262695312 49.623809814453125, 17.37841796875 49.623916625976562, 17.3784236907959 49.624038696289062, 17.378337860107422 49.624164581298828, 17.378246307373047 49.624275207519531, 17.3780517578125 49.624351501464844, 17.377790451049805 49.624355316162109, 17.377784729003906 49.6242561340332, 17.377870559692383 49.624103546142578, 17.377887725830078 49.623981475830078, 17.377956390380859 49.62384033203125, 17.378097534179688 49.623710632324219, 17.378240585327148 49.623592376708984, 17.378316879272461 49.623485565185547, 17.37837028503418 49.623340606689453, 17.378381729125977 49.623210906982422, 17.378515243530273 49.623039245605469))"
699120992,"POLYGON ((17.2571964263916 49.593509674072266, 17.257232666015625 49.593482971191406, 17.257104873657227 49.593429565429688, 17.257068634033203 49.593414306640625, 17.257059097290039 49.593425750732422, 17.257051467895508 49.59344482421875, 17.257089614868164 49.593482971191406, 17.257177352905273 49.593509674072266, 17.2571964263916 49.593509674072266))"
735069927,"POLYGON ((17.271194458007812 49.534355163574219, 17.271221160888672 49.5344123840332, 17.271421432495117 49.534420013427734, 17.272012710571289 49.534286499023438, 17.272102355957031 49.534252166748047, 17.272209167480469 49.534152984619141, 17.272262573242188 49.534072875976562, 17.272323608398438 49.53399658203125, 17.272417068481445 49.533950805664062, 17.272506713867188 49.533935546875, 17.272600173950195 49.533863067626953, 17.272665023803711 49.533744812011719, 17.272659301757812 49.533641815185547, 17.27186393737793 49.533374786376953, 17.271760940551758 49.533397674560547, 17.271701812744141 49.533454895019531, 17.271686553955078 49.533504486083984, 17.271568298339844 49.533718109130859, 17.271560668945312 49.533748626708984, 17.271484375 49.5338249206543, 17.27143669128418 49.533920288085938, 17.271419525146484 49.53399658203125, 17.271194458007812 49.534355163574219))"
